名稱,縣市,緯度,經度,is_indoor,設施類型,最近測站,測站AQI,距離(km),風險等級
文昌街、日新街口停車場,臺中市沙鹿區,24.237054,120.561849,False,室外,沙鹿,35,1.45,Normal
臺中市東勢區石角國小教室,臺中市東勢區,24.2379,120.8503,True,室內,豐原,22,11.13,Normal
臺中市大雅區六寶國小1~3樓教室,臺中市大雅區,24.2381,120.6355,True,室內,沙鹿,35,6.9,Normal
豐田里活動中心舊,臺中市豐原區,24.2381,120.7218,True,室內,豐原,22,2.97,Normal
臺中市竹林國小禮堂,臺中市沙鹿區,24.238543,120.567875,True,室內,沙鹿,35,1.44,Normal
竹林國民小學操場,臺中市沙鹿區,24.238543,120.567875,False,室外,沙鹿,35,1.44,Normal
三角社區活動中心,臺中市神岡區,24.2386,120.6895,True,室內,豐原,22,5.75,Normal
豐南國中,臺中市豐原區,24.2394,120.7169,True,室內,豐原,22,3.25,Normal
豐田活動中心新,臺中市豐原區,24.2402,120.7213,True,室內,豐原,22,2.85,Normal
崑山國小,臺中市新社區,24.241082,120.787761,True,室內,豐原,22,4.92,Normal
南陽里活動中心,臺中市豐原區,24.2412,120.7261,True,室內,豐原,22,2.42,Normal
清泉社區活動中心,臺中市沙鹿區,24.241539,120.61464,True,室內,沙鹿,35,4.97,Normal
梧棲國中活動中心,臺中市梧棲區,24.2418,120.5492,True,室內,沙鹿,35,2.68,Normal
豐原區公所,臺中市豐原區,24.2419,120.7182,True,室內,豐原,22,2.98,Normal
梧南國小3樓視聽教室,臺中市梧棲區,24.2421,120.5238,True,室內,沙鹿,35,4.92,Normal
東勢高工學生活動中心,臺中市東勢區,24.2422,120.8338,True,室內,豐原,22,9.4,Normal
新社國小（活動中心）,臺中市新社區,24.242245,120.808355,True,室內,豐原,22,6.87,Normal
田心里活動中心,臺中市豐原區,24.2424,120.7186,True,室內,豐原,22,2.92,Normal
草湳里活動中心,臺中市梧棲區,24.2429,120.5225,True,室內,沙鹿,35,5.07,Normal
大德國小風雨操場,臺中市梧棲區,24.2431,120.5423,False,室外,沙鹿,35,3.32,Normal
鹿寮社區活動中心,臺中市沙鹿區,24.243106,120.566755,True,室內,沙鹿,35,1.95,Normal
臺中市公明國小禮堂,臺中市沙鹿區,24.243158,120.609713,True,室內,沙鹿,35,4.58,Normal
公明國民小學操場,臺中市沙鹿區,24.243158,120.609713,False,室外,沙鹿,35,4.58,Normal
臺中市東勢區新盛國小教室,臺中市東勢區,24.2434,120.8307,True,室內,豐原,22,9.07,Normal
鹿鳴公園,臺中市沙鹿區,24.243804,120.56675,False,室外,沙鹿,35,2.03,Normal
臺中市鹿寮國中禮堂,臺中市沙鹿區,24.243804,120.56675,True,室內,沙鹿,35,2.03,Normal
鹿寮國民中學操場,臺中市沙鹿區,24.243804,120.56675,False,室外,沙鹿,35,2.03,Normal
臺中港區綜合體育館,臺中市梧棲區,24.2444,120.5435,True,室內,沙鹿,35,3.31,Normal
中港高中地下一樓會議教室,臺中市梧棲區,24.2448,120.5422,True,室內,沙鹿,35,3.44,Normal
公明社區活動中心,臺中市沙鹿區,24.245645,120.607933,True,室內,沙鹿,35,4.55,Normal
社口國小樂群樓,臺中市神岡區,24.2457,120.6847,True,室內,豐原,22,6.0,Normal
豐原高商,臺中市豐原區,24.246,120.7129,True,室內,豐原,22,3.24,Normal
大庄社區活動中心,臺中市梧棲區,24.2463,120.5426,True,室內,沙鹿,35,3.51,Normal
公明國民中學教室,臺中市沙鹿區,24.246551,120.607534,True,室內,沙鹿,35,4.57,Normal
臺中市公明國中禮堂,臺中市沙鹿區,24.246551,120.607534,True,室內,沙鹿,35,4.57,Normal
臺中市公明國中操場,臺中市沙鹿區,24.246551,120.607534,False,室外,沙鹿,35,4.57,Normal
北陽里活動中心,臺中市豐原區,24.2473,120.7304,True,室內,豐原,22,1.64,Normal
豐東國中,臺中市豐原區,24.2474,120.729,True,室內,豐原,22,1.74,Normal
福陽國小,臺中市豐原區,24.2481,120.7234,True,室內,豐原,22,2.18,Normal
瑞穗國小,臺中市豐原區,24.2493,120.7117,True,室內,豐原,22,3.24,Normal
陸軍第五地區支援指揮部豐原甲型聯,臺中市豐原區,24.2497,120.7055,True,室內,豐原,22,3.84,Normal
西安里活動中心,臺中市豐原區,24.2497,120.7134,True,室內,豐原,22,3.06,Normal
岸裡國小學生活動中心,臺中市神岡區,24.2498,120.6975,True,室內,豐原,22,4.63,Normal
臺中市立東勢國中教室,臺中市東勢區,24.2503,120.8324,True,室內,豐原,22,9.14,Normal
中正國小活動中心,臺中市梧棲區,24.2504,120.5387,True,室內,沙鹿,35,4.11,Normal
臺中市東勢區泰安宮,臺中市東勢區,24.2517,120.8313,True,室內,豐原,22,9.02,Normal
南嵩里活動中心,臺中市豐原區,24.2519,120.7426,True,室內,豐原,22,0.57,Normal
中陽里活動中心,臺中市豐原區,24.2521,120.725,True,室內,豐原,22,1.86,Normal
富春國小,臺中市豐原區,24.2524,120.7133,True,室內,豐原,22,3.01,Normal
中港國小視聽教室,臺中市梧棲區,24.2525,120.5328,True,室內,沙鹿,35,4.72,Normal
臺中市立中山國小教室,臺中市東勢區,24.253,120.8351,True,室內,豐原,22,9.4,Normal
豐圳里活動中心新,臺中市豐原區,24.2537,120.7085,True,室內,豐原,22,3.47,Normal
情人公園,臺中市梧棲區,24.2545,120.5326,False,室外,沙鹿,35,4.88,Normal
庄前里活動中心,臺中市神岡區,24.2545,120.6605,True,室內,豐原,22,8.32,Normal
